date,temp_max,temp_min,temp_mean,humidity,precipitation,wind_speed,pressure
2026-02-19,30.0,17.7,23.1,54,0.0,16.6,1013.4
2026-02-20,30.9,20.1,24.9,54,0.0,15.6,1014.7
2026-02-21,31.9,19.4,24.9,59,0.0,13.0,1012.2
2026-02-22,32.1,17.4,24.1,52,0.0,7.3,1009.1
2026-02-23,31.4,19.2,24.6,44,0.0,11.4,1009.0
2026-02-24,33.0,19.6,25.8,45,0.0,9.6,1009.9
2026-02-25,34.0,20.8,26.6,43,0.0,10.6,1011.0
2026-02-26,32.1,19.2,25.2,48,0.0,11.1,1010.5
2026-02-27,30.0,17.2,23.5,59,0.0,10.8,1008.8
2026-02-28,30.4,18.7,24.2,55,0.0,9.7,1008.9
2026-03-01,31.5,18.2,24.6,54,0.0,8.0,1010.1
2026-03-02,32.6,19.0,25.5,51,0.0,7.2,1011.7
2026-03-03,34.8,19.3,26.6,45,0.0,10.1,1012.6
2026-03-04,35.5,20.2,27.3,38,0.0,10.7,1013.4
2026-03-05,35.1,20.8,26.8,36,0.0,12.4,1012.7
2026-03-06,33.2,18.6,25.1,55,0.0,9.0,1011.1
2026-03-07,34.4,17.1,25.5,58,0.0,8.0,1011.2
2026-03-08,36.6,18.6,27.1,46,0.0,10.4,1011.8
2026-03-09,37.7,20.9,28.9,33,0.0,14.1,1011.8
2026-03-10,38.4,22.0,29.8,24,0.0,11.9,1012.7
2026-03-11,37.9,21.6,29.5,26,0.0,13.1,1012.4
2026-03-12,36.9,20.4,28.3,30,0.0,13.4,1010.2
2026-03-13,37.1,19.8,27.9,35,0.0,15.4,1008.8
2026-03-14,35.6,20.2,27.9,34,0.0,15.1,1009.1
2026-03-15,36.3,22.1,28.2,41,0.0,14.2,1009.4
2026-03-16,35.5,20.5,27.1,37,0.0,16.3,1008.4
2026-03-17,35.0,20.3,27.0,44,0.0,12.5,1008.4
2026-03-18,34.3,21.0,27.1,35,0.0,11.9,1009.6
2026-03-19,33.7,20.4,25.5,49,1.1,37.3,1011.6
2026-03-20,30.5,17.5,23.6,62,0.0,15.2,1011.2
2026-03-21,31.7,18.0,24.9,42,0.0,8.1,1012.0
2026-03-22,33.7,19.9,26.9,42,0.0,9.0,1012.2
2026-03-23,35.1,23.1,28.3,43,0.0,14.7,1010.8
2026-03-24,34.3,22.0,28.2,44,0.0,8.6,1009.7
2026-03-25,35.1,23.7,29.0,46,0.0,11.4,1009.8
2026-03-26,36.2,23.1,28.8,37,0.0,11.3,1011.5
2026-03-27,36.5,23.3,29.7,38,0.0,15.8,1009.8
2026-03-28,36.0,23.5,29.7,48,0.0,23.8,1006.8
2026-03-29,34.3,24.2,29.0,55,0.2,19.2,1007.9
2026-03-30,34.4,25.0,29.3,48,0.4,13.8,1008.4
2026-03-31,34.3,24.8,29.2,47,0.0,13.8,1009.0
2026-04-01,35.1,23.0,28.8,41,0.0,15.1,1009.1
2026-04-02,34.7,22.7,28.0,45,0.0,20.8,1010.0
2026-04-03,32.6,22.6,26.6,54,1.8,24.5,1010.5
2026-04-04,32.9,23.1,27.1,42,0.1,15.2,1010.0
2026-04-05,33.6,20.7,27.0,36,0.0,11.0,1009.9
2026-04-06,34.6,21.6,27.8,41,0.0,17.3,1009.8
2026-04-07,33.2,22.9,27.6,61,2.2,32.5,1008.7
2026-04-08,34.3,23.8,28.4,54,1.0,19.5,1007.5
2026-04-09,34.6,22.3,28.1,50,0.0,9.4,1010.7
2026-04-10,37.1,22.0,29.4,29,0.0,16.9,1012.4
2026-04-11,37.7,21.6,29.7,29,0.0,9.9,1010.4
2026-04-12,38.5,23.2,30.7,33,0.0,11.4,1007.7
2026-04-13,39.3,22.6,31.3,26,0.0,11.0,1008.2
2026-04-14,39.7,24.8,32.0,33,0.0,18.4,1007.7
2026-04-15,39.6,25.4,31.9,38,0.0,15.4,1005.5
2026-04-16,39.5,24.4,31.7,39,0.0,12.1,1006.0
2026-04-17,39.7,24.9,31.9,32,0.0,12.1,1007.8
2026-04-18,40.3,25.3,32.6,31,0.0,14.4,1007.9
2026-04-19,39.3,25.1,31.5,25,0.0,14.5,1007.4
2026-04-20,39.7,24.4,31.5,34,0.0,13.3,1007.3
2026-04-21,40.2,25.0,32.1,27,0.0,19.4,1007.3
2026-04-22,39.4,23.6,31.4,24,0.0,14.4,1007.3
2026-04-23,40.4,23.5,31.6,37,0.0,14.5,1007.0
2026-04-24,41.4,25.6,33.5,32,0.0,13.2,1006.6
2026-04-25,42.3,27.2,34.3,30,0.0,11.4,1007.2
2026-04-26,43.6,26.6,34.6,31,0.0,16.2,1005.7
2026-04-27,43.3,27.8,35.3,26,0.0,25.0,1004.0
2026-04-28,42.6,25.6,33.8,31,0.0,25.3,1004.0
2026-04-29,41.7,25.6,33.0,39,0.0,23.3,1003.8
2026-04-30,41.0,26.3,32.9,46,0.0,22.2,1004.5
2026-05-01,42.5,26.8,33.6,49,0.0,23.2,1004.1
2026-05-02,43.2,27.4,34.0,47,0.0,25.5,1002.9
2026-05-03,41.6,26.4,33.0,46,0.0,20.9,1002.8
2026-05-04,40.3,26.9,32.6,53,0.0,21.8,1003.5
2026-05-05,39.4,27.4,32.5,48,0.0,13.9,1006.6
2026-05-06,39.1,26.1,32.7,42,0.0,13.2,1006.5
2026-05-07,41.7,27.5,34.2,30,0.0,13.6,1005.3
2026-05-08,42.3,26.7,34.2,24,0.0,13.6,1006.1
2026-05-09,42.6,27.1,34.5,30,0.0,15.9,1006.5
2026-05-10,42.7,28.6,35.2,30,0.0,16.9,1005.4
2026-05-11,44.1,29.2,36.5,26,0.0,18.8,1004.7
2026-05-12,43.5,29.0,36.2,31,0.0,13.7,1003.6
2026-05-13,43.4,28.5,35.8,34,0.0,17.3,1002.0
2026-05-14,42.9,29.5,36.1,31,0.0,23.3,1001.6
2026-05-15,39.9,27.3,33.9,42,0.0,15.5,1003.4
2026-05-16,40.8,28.2,34.4,41,0.0,14.8,1003.8
2026-05-17,41.9,29.5,35.8,37,0.0,17.6,1004.0
2026-05-18,42.8,30.2,36.2,25,0.0,18.9,1003.4
2026-05-19,42.1,27.9,34.9,31,0.0,16.4,1003.6
2026-05-20,42.3,27.6,34.6,44,0.0,19.4,1003.8
2026-05-21,41.2,27.9,34.6,41,0.0,15.2,1004.6
2026-05-22,41.9,28.8,35.2,38,0.0,21.0,1006.5
2026-05-23,42.1,28.5,35.3,43,0.0,16.5,1007.3
2026-05-24,41.2,29.0,35.1,44,0.0,21.0,1007.2
2026-05-25,42.1,27.3,34.6,43,0.0,24.6,1006.2
2026-05-26,41.5,28.0,34.4,52,0.0,16.6,1006.0
2026-05-27,42.2,27.9,34.7,49,0.0,18.7,1006.6
2026-05-28,42.9,28.3,35.0,48,0.0,20.9,1005.9
2026-05-29,41.9,28.7,34.4,50,0.0,24.9,1004.4
2026-05-30,40.6,26.4,33.7,53,0.4,29.7,1004.5
2026-05-31,39.6,24.6,32.3,60,1.3,19.6,1006.2
2026-06-01,38.8,25.3,33.3,57,9.6,18.3,1006.7
2026-06-02,37.2,24.2,30.9,62,1.1,17.3,1006.0
2026-06-03,38.7,28.7,33.6,59,0.4,17.6,1003.7
2026-06-04,39.2,29.4,34.1,54,0.2,18.9,1002.3
2026-06-05,39.1,29.4,33.8,56,0.2,16.5,1002.6
2026-06-06,40.2,29.5,34.5,52,0.0,16.1,1003.5
2026-06-07,39.8,29.3,34.1,56,0.0,24.0,1004.4
2026-06-08,40.8,29.5,34.3,56,0.0,22.5,1003.3
2026-06-09,40.4,29.5,34.2,54,0.0,23.1,1002.7
2026-06-10,41.0,30.1,34.6,53,0.0,25.0,1002.5
2026-06-11,41.2,29.7,34.2,57,0.0,24.2,1001.5
2026-06-12,41.4,29.3,34.5,55,0.0,23.1,1002.5
2026-06-13,40.0,29.3,34.3,50,0.9,23.7,1004.6
2026-06-14,39.2,28.9,33.6,53,0.1,24.2,1005.2
2026-06-15,38.0,28.8,33.2,53,0.2,22.5,1005.0
2026-06-16,38.6,29.2,33.5,52,0.5,19.1,1005.3
2026-06-17,38.9,28.9,32.8,55,1.7,19.6,1005.8
2026-06-18,37.9,25.0,31.4,63,2.1,17.2,1005.8
2026-06-19,37.9,25.3,31.7,62,7.5,20.8,1005.6
2026-06-20,38.8,28.8,33.5,50,0.0,17.9,1006.0
2026-06-21,39.3,29.4,33.8,51,0.0,19.5,1004.8
2026-06-22,39.2,29.3,33.7,51,0.2,22.7,1004.0
2026-06-23,38.5,25.9,33.1,55,1.6,20.2,1002.6
2026-06-24,38.6,29.0,33.7,51,0.1,21.2,1002.0
2026-06-25,37.5,29.2,33.3,52,0.1,19.3,1003.3
2026-06-26,38.7,29.4,33.9,50,0.0,18.1,1004.2
2026-06-27,38.9,29.5,34.5,47,0.0,17.5,1003.6
2026-06-28,39.2,29.6,34.6,47,0.0,18.0,1002.2
2026-06-29,38.9,29.8,33.9,52,0.6,18.0,1001.5
2026-06-30,38.7,28.4,33.2,56,0.5,24.3,1001.4
2026-07-01,37.8,26.7,31.9,65,4.3,22.9,1000.6
2026-07-02,37.7,26.2,30.7,72,5.8,23.4,1001.5
2026-07-03,34.0,27.1,30.1,72,0.4,22.3,1002.1
2026-07-04,33.2,25.7,29.2,74,5.6,15.6,1000.2
2026-07-05,34.6,25.3,29.4,83,13.0,15.3,998.1
2026-07-06,34.8,26.7,29.8,80,21.3,14.9,997.7
2026-07-07,31.3,25.7,28.1,86,29.1,20.9,998.6
2026-07-08,34.6,27.6,31.0,72,0.1,19.1,998.9
